frame,speed_multiplier,requested_tiles,missing_tiles
267,0.109012485,0,0
268,0.10975555,0,0
269,0.11050137,0,0
270,0.11125,0,0
271,0.1120014,0,0
272,0.11275555,0,0
273,0.1135125,0,0
274,0.114272214,0,0
275,0.11503473,0,0
276,0.11579999,0,0
277,0.11656806,0,0
278,0.11733888,0,0
279,0.118112504,0,0
280,0.11888888,0,0
281,0.11966805,0,0
282,0.12044999,0,0
283,0.121234715,0,0
284,0.122022204,0,0
285,0.122812495,0,0
286,0.123605564,0,0
287,0.12440138,0,0
288,0.1252,0,0
289,0.12600139,0,0
290,0.12680556,0,0
291,0.1276125,0,0
292,0.12842223,0,0
293,0.12923472,0,0
294,0.13005,0,0
295,0.13086805,0,0
296,0.1316889,0,0
297,0.1325125,0,0
298,0.13333888,0,0
299,0.13416804,0,0
300,0.135,0,0
301,0.13583474,0,0
302,0.13667223,0,0
303,0.13751252,0,0
304,0.13835555,0,0
305,0.1392014,0,0
306,0.14005,0,0
307,0.1409014,0,0
308,0.14175555,0,0
309,0.1426125,0,0
310,0.14347221,0,0
311,0.14433473,0,0
312,0.14519998,0,0
313,0.14606807,0,0
314,0.14693888,0,0
315,0.1478125,0,0
316,0.1486889,0,0
317,0.14956805,0,0
318,0.15045,0,0
319,0.15133472,0,0
320,0.15222223,0,0
321,0.1531125,0,0
322,0.15400557,0,0
323,0.15490139,0,0
324,0.15580001,0,0
325,0.15670139,0,0
326,0.15760556,0,0
327,0.15851249,0,0
328,0.15942223,0,0
329,0.1603347,0,0
330,0.16125,0,0
331,0.16216807,0,0
332,0.16308889,0,0
333,0.1640125,0,0
334,0.1649389,0,0
335,0.16586806,0,0
336,0.16679999,0,0
337,0.16773473,0,0
338,0.16867222,0,0
339,0.16961251,0,0
340,0.17055556,0,0
341,0.17150138,0,0
342,0.17244999,0,0
343,0.1734014,0,0
344,0.17435555,0,0
345,0.1753125,0,0
346,0.17627224,0,0
347,0.17723472,0,0
348,0.17820002,0,0
349,0.17916806,0,0
350,0.1801389,0,0
