frame,speed_multiplier,requested_tiles,missing_tiles
339,0.122999996,14,0
340,0.12333333,14,0
341,0.12366667,14,0
342,0.12399999,14,0
343,0.12433333,14,0
344,0.12466666,14,0
345,0.12499999,14,0
346,0.12533334,14,0
347,0.12566666,14,0
348,0.126,14,0
349,0.12633333,14,0
350,0.12666667,14,0
351,0.127,14,0
352,0.12733333,14,0
353,0.12766667,14,0
354,0.128,14,0
355,0.12833333,14,0
356,0.12866667,14,0
357,0.129,14,0
358,0.12933333,14,0
359,0.12966666,14,0
360,0.13,14,0
361,0.13033333,14,0
362,0.13066666,14,0
363,0.131,14,0
364,0.13133334,14,0
365,0.13166668,14,0
366,0.132,14,0
367,0.13233334,14,0
368,0.13266666,14,0
369,0.133,14,0
370,0.13333333,14,0
371,0.13366666,14,0
372,0.13399999,14,0
373,0.13433333,15,1
374,0.13466667,15,1
375,0.135,15,0
376,0.13533334,15,0
377,0.13566667,15,0
378,0.136,15,0
379,0.13633333,15,0
380,0.13666667,15,0
381,0.137,15,0
382,0.13733333,15,0
383,0.13766667,15,0
384,0.13800001,15,0
385,0.13833334,15,0
386,0.13866667,15,0
387,0.139,15,0
388,0.13933334,15,0
389,0.13966666,15,0
390,0.14,15,0
391,0.14033334,15,0
392,0.14066666,15,0
393,0.141,15,0
394,0.14133334,15,0
395,0.14166667,15,0
396,0.142,15,0
397,0.14233334,15,0
398,0.14266667,15,0
399,0.143,15,0
400,0.14333333,15,0
401,0.14366667,15,0
402,0.144,15,0
403,0.14433333,15,0
404,0.14466667,16,1
405,0.145,16,0
406,0.14533333,16,0
407,0.14566667,16,0
408,0.14600001,16,0
409,0.14633334,16,0
410,0.14666668,16,0
411,0.147,16,0
412,0.14733334,16,0
413,0.14766666,16,0
414,0.148,15,0
415,0.14833333,15,0
416,0.14866666,15,0
417,0.149,15,0
418,0.14933334,14,0
419,0.14966667,14,0
420,0.15,14,0
421,0.15033334,14,0
422,0.15066667,14,0
423,0.15100001,14,0
424,0.15133333,14,0
425,0.15166667,14,0
426,0.152,14,0
427,0.15233333,14,0
428,0.15266667,14,0
429,0.153,14,0
430,0.15333334,16,2
431,0.15366668,16,0
432,0.154,16,0
433,0.15433334,16,0
434,0.15466666,16,0
435,0.155,14,0
436,0.15533334,14,0
437,0.15566666,14,0
438,0.156,14,0
439,0.15633333,14,0
440,0.15666667,14,0
441,0.157,14,0
442,0.15733334,14,0
443,0.15766667,14,0
444,0.158,14,0
445,0.15833333,14,0
446,0.15866667,14,0
447,0.159,14,0
448,0.15933333,14,0
449,0.15966666,14,0
450,0.16,14,0
451,0.16033334,14,0
452,0.16066667,14,0
453,0.161,14,0
454,0.16133334,14,0
455,0.16166668,14,1
456,0.162,14,1
457,0.16233334,14,0
458,0.16266666,14,0
459,0.163,14,0
460,0.16333333,14,0
461,0.16366667,12,0
462,0.164,12,0
463,0.16433333,11,0
464,0.16466667,11,0
465,0.165,11,0
466,0.16533335,11,0
467,0.16566667,11,0
468,0.16600001,11,0
469,0.16633333,11,0
470,0.16666667,11,0
471,0.167,11,0
472,0.16733333,11,0
473,0.16766666,11,0
474,0.168,11,0
475,0.16833334,11,0
476,0.16866668,11,0
477,0.169,11,0
478,0.16933334,11,0
479,0.16966666,11,0
480,0.17,11,0
481,0.17033333,11,0
482,0.17066668,11,0
483,0.171,11,0
484,0.17133333,12,1
485,0.17166667,13,2
486,0.172,13,1
487,0.17233334,13,0
488,0.17266667,13,0
489,0.173,13,0
490,0.17333335,13,0
491,0.17366667,13,0
492,0.174,13,0
493,0.17433332,13,0
494,0.17466667,13,0
495,0.175,13,0
496,0.17533334,13,0
497,0.17566667,13,0
498,0.176,14,3
499,0.17633334,14,3
500,0.17666666,14,0
501,0.17700002,14,0
502,0.17733334,14,0
503,0.17766666,14,0
504,0.17799999,13,0
505,0.17833334,13,0
506,0.17866667,14,1
507,0.179,14,0
508,0.17933333,14,0
509,0.17966667,17,4
510,0.18,17,2
511,0.18033333,17,0
512,0.18066667,17,0
513,0.18100001,17,0
514,0.18133333,17,0
515,0.18166666,17,0
516,0.18200001,18,1
517,0.18233334,17,0
518,0.18266666,17,0
519,0.183,17,0
520,0.18333334,17,0
521,0.18366668,16,0
522,0.184,16,0
523,0.18433332,18,2
524,0.18466668,18,0
525,0.185,19,1
526,0.18533333,18,1
527,0.18566668,17,0
528,0.186,17,2
529,0.18633333,17,0
530,0.18666667,23,7
531,0.187,24,5
532,0.18733333,22,1
533,0.18766667,23,7
534,0.188,0,0
535,0.18833335,0,0
536,0.18866667,0,0
537,0.189,0,0
538,0.18933332,0,0
539,0.18966667,0,0
540,0.19,0,0
541,0.19033334,0,0
542,0.19066668,0,0
543,0.191,0,0
544,0.19133334,0,0
545,0.19166666,0,0
546,0.192,0,0
547,0.19233334,0,0
548,0.19266666,0,0
549,0.19299999,0,0
550,0.19333334,0,0
551,0.19366667,0,0
552,0.19399999,0,0
553,0.19433333,0,0
554,0.19466667,0,0
555,0.19500001,0,0
556,0.19533333,0,0
557,0.19566667,0,0
558,0.19600001,0,0
559,0.19633333,0,0
560,0.19666666,0,0
561,0.19700001,0,0
562,0.19733334,0,0
563,0.19766666,0,0
564,0.198,0,0
565,0.19833334,0,0
566,0.19866666,0,0
567,0.199,0,0
568,0.19933333,0,0
569,0.19966668,0,0
570,0.2,0,0
571,0.20033333,0,0
572,0.20066668,0,0
573,0.201,0,0
574,0.20133333,0,0
575,0.20166667,0,0
576,0.202,0,0
577,0.20233333,0,0
578,0.20266667,0,0
579,0.203,0,0
580,0.20333335,0,0
581,0.20366667,0,0
582,0.204,0,0
583,0.20433332,0,0
584,0.20466667,0,0
585,0.205,0,0
586,0.20533332,0,0
587,0.20566668,0,0
588,0.206,0,0
589,0.20633334,0,0
590,0.20666666,0,0
591,0.207,0,0
592,0.20733334,0,0
593,0.20766667,0,0
594,0.20799999,0,0
595,0.20833334,0,0
596,0.20866667,0,0
597,0.20899999,0,0
598,0.20933333,0,0
599,0.20966667,0,0
600,0.21,0,0
601,0.21033333,0,0
602,0.21066667,0,0
603,0.21100001,0,0
604,0.21133333,0,0
605,0.21166666,0,0
606,0.21200001,0,0
607,0.21233334,0,0
608,0.21266666,0,0
609,0.213,0,0
610,0.21333334,0,0
611,0.21366666,0,0
612,0.214,0,0
613,0.21433333,0,0
614,0.21466668,0,0
615,0.215,0,0
616,0.21533333,0,0
617,0.21566668,0,0
618,0.216,0,0
619,0.21633333,0,0
620,0.21666665,0,0
621,0.21700001,0,0
622,0.21733333,0,0
623,0.21766667,0,0
624,0.218,0,0
625,0.21833333,0,0
626,0.21866667,0,0
627,0.219,0,0
628,0.21933332,0,0
629,0.21966667,0,0
630,0.22,0,0
631,0.22033332,0,0
632,0.22066668,0,0
633,0.221,0,0
634,0.22133334,0,0
635,0.22166666,0,0
636,0.222,0,0
637,0.22233334,0,0
638,0.22266667,0,0
639,0.22299999,0,0
640,0.22333334,0,0
641,0.22366667,0,0
642,0.22399999,0,0
643,0.22433333,0,0
644,0.22466667,0,0
645,0.225,0,0
646,0.22533333,0,0
647,0.22566667,0,0
648,0.22600001,0,0
649,0.22633334,0,0
650,0.22666666,0,0
651,0.22700001,0,0
652,0.22733334,0,0
653,0.22766666,0,0
654,0.228,0,0
655,0.22833334,0,0
656,0.22866666,0,0
657,0.229,0,0
658,0.22933333,0,0
659,0.22966667,0,0
660,0.23,0,0
661,0.23033333,0,0
662,0.23066668,0,0
663,0.231,0,0
664,0.23133333,0,0
665,0.23166665,0,0
666,0.23200001,0,0
667,0.23233333,0,0
668,0.23266667,0,0
669,0.233,0,0
670,0.23333333,0,0
671,0.23366667,0,0
672,0.234,0,0
673,0.23433332,0,0
674,0.23466668,0,0
675,0.235,0,0
676,0.23533332,0,0
677,0.23566668,0,0
678,0.236,0,0
679,0.23633333,0,0
680,0.23666666,0,0
681,0.237,0,0
682,0.23733334,0,0
683,0.23766667,0,0
684,0.23799999,0,0
685,0.23833334,0,0
686,0.23866667,0,0
687,0.239,0,0
688,0.23933333,0,0
689,0.23966667,0,0
690,0.24,0,0
691,0.24033333,0,0
692,0.24066667,0,0
693,0.241,0,0
694,0.24133334,0,0
695,0.24166666,0,0
696,0.24200001,0,0
697,0.24233334,0,0
698,0.24266666,0,0
699,0.24299999,0,0
700,0.24333334,0,0
701,0.24366666,0,0
702,0.244,0,0
703,0.24433333,0,0
704,0.24466667,0,0
705,0.245,0,0
706,0.24533333,0,0
707,0.24566668,0,0
708,0.246,0,0
709,0.24633333,0,0
710,0.24666665,0,0
711,0.24700001,0,0
712,0.24733333,0,0
713,0.24766666,0,0
714,0.248,0,0
715,0.24833333,0,0
716,0.24866667,0,0
717,0.249,0,0
718,0.24933332,0,0
719,0.24966668,0,0
720,0.25,0,0
721,0.2503333,0,0
722,0.25066668,0,0
723,0.251,0,0
724,0.25133333,0,0
725,0.25166667,0,0
726,0.252,0,0
727,0.25233334,0,0
728,0.25266665,0,0
729,0.253,0,0
730,0.25333333,0,0
731,0.25366667,0,0
732,0.25399998,0,0
733,0.25433332,0,0
734,0.25466666,0,0
735,0.255,0,0
736,0.25533333,0,0
737,0.25566667,0,0
738,0.25599998,0,0
739,0.25633332,0,0
740,0.25666666,0,0
741,0.257,0,0
742,0.25733334,0,0
743,0.25766665,0,0
744,0.258,0,0
745,0.25833333,0,0
746,0.25866666,0,0
747,0.259,0,0
748,0.2593333,0,0
749,0.25966665,0,0
750,0.26,0,0
751,0.2603333,0,0
752,0.26066667,0,0
753,0.26099998,0,0
754,0.26133332,0,0
755,0.26166666,0,0
756,0.262,0,0
757,0.26233333,0,0
758,0.26266664,0,0
759,0.26299998,0,0
760,0.26333332,0,0
761,0.26366666,0,0
762,0.26399997,0,0
763,0.2643333,0,0
764,0.26466665,0,0
765,0.265,0,0
766,0.26533332,0,0
767,0.26566666,0,0
768,0.266,0,0
769,0.2663333,0,0
770,0.26666665,0,0
771,0.267,0,0
772,0.26733333,0,0
773,0.26766664,0,0
774,0.26799998,0,0
775,0.26833332,0,0
776,0.26866665,0,0
777,0.269,0,0
778,0.2693333,0,0
779,0.26966664,0,0
780,0.26999998,0,0
781,0.27033332,0,0
782,0.27066666,0,0
783,0.271,0,0
784,0.2713333,0,0
785,0.27166665,0,0
786,0.27199998,0,0
787,0.27233332,0,0
788,0.27266666,0,0
789,0.27299997,0,0
790,0.2733333,0,0
791,0.27366665,0,0
792,0.274,0,0
793,0.2743333,0,0
794,0.27466667,0,0
795,0.27499998,0,0
796,0.27533332,0,0
797,0.27566665,0,0
798,0.276,0,0
799,0.2763333,0,0
800,0.27666664,0,0
801,0.27699998,0,0
802,0.27733332,0,0
803,0.27766666,0,0
804,0.27799997,0,0
805,0.27833334,0,0
806,0.27866665,0,0
807,0.27899998,0,0
808,0.27933332,0,0
809,0.27966666,0,0
810,0.27999997,0,0
811,0.2803333,0,0
812,0.28066665,0,0
813,0.281,0,0
814,0.28133333,0,0
815,0.28166664,0,0
816,0.282,0,0
817,0.2823333,0,0
818,0.28266665,0,0
819,0.28299996,0,0
820,0.28333333,0,0
821,0.28366664,0,0
822,0.28399998,0,0
823,0.28433332,0,0
824,0.28466666,0,0
825,0.285,0,0
826,0.2853333,0,0
827,0.28566667,0,0
828,0.28599998,0,0
829,0.28633332,0,0
830,0.28666663,0,0
831,0.287,0,0
832,0.2873333,0,0
833,0.28766665,0,0
834,0.288,0,0
835,0.28833333,0,0
836,0.28866667,0,0
837,0.28899997,0,0
838,0.2893333,0,0
839,0.28966665,0,0
840,0.29,0,0
841,0.2903333,0,0
842,0.29066667,0,0
843,0.29099998,0,0
844,0.29133332,0,0
845,0.29166666,0,0
846,0.292,0,0
847,0.29233333,0,0
848,0.29266664,0,0
849,0.29299998,0,0
850,0.29333332,0,0
851,0.29366666,0,0
852,0.29399997,0,0
853,0.2943333,0,0
854,0.29466665,0,0
855,0.295,0,0
856,0.29533333,0,0
857,0.29566666,0,0
858,0.29599997,0,0
859,0.2963333,0,0
860,0.29666665,0,0
861,0.297,0,0
862,0.29733333,0,0
863,0.29766664,0,0
864,0.29799998,0,0
865,0.29833332,0,0
866,0.29866666,0,0
867,0.299,0,0
868,0.2993333,0,0
869,0.29966664,0,0
870,0.29999998,0,0
871,0.30033332,0,0
872,0.30066666,0,0
873,0.301,0,0
874,0.3013333,0,0
875,0.30166665,0,0
876,0.302,0,0
877,0.30233333,0,0
878,0.30266663,0,0
879,0.30299997,0,0
880,0.3033333,0,0
881,0.30366665,0,0
882,0.304,0,0
883,0.3043333,0,0
884,0.30466667,0,0
885,0.30499998,0,0
886,0.30533332,0,0
887,0.30566666,0,0
888,0.306,0,0
889,0.3063333,0,0
890,0.30666664,0,0
891,0.30699998,0,0
892,0.30733332,0,0
893,0.30766666,0,0
894,0.30799997,0,0
895,0.30833334,0,0
896,0.30866665,0,0
897,0.309,24,24
898,0.3093333,23,7
899,0.30966666,22,3
900,0.30999997,17,2
901,0.3103333,19,3
902,0.31066665,18,1
903,0.311,16,1
904,0.31133333,16,0
905,0.31166664,17,0
906,0.31199998,17,0
907,0.31233332,18,1
908,0.31266665,17,0
909,0.31299996,17,0
910,0.31333333,17,0
911,0.31366664,16,0
912,0.31399998,16,0
913,0.31433332,13,1
914,0.31466666,14,0
915,0.315,14,0
916,0.3153333,14,0
917,0.31566665,15,1
918,0.31599998,15,1
919,0.31633332,15,0
920,0.31666663,15,0
921,0.317,15,0
922,0.3173333,15,0
923,0.31766665,15,0
924,0.318,13,1
925,0.31833333,11,1
926,0.31866664,11,0
927,0.31899998,11,0
928,0.3193333,11,0
929,0.31966665,11,0
930,0.32,11,0
931,0.3203333,11,0
932,0.32066667,11,0
933,0.32099998,11,0
934,0.32133332,11,0
935,0.32166666,11,0
936,0.322,12,0
937,0.3223333,14,2
938,0.32266665,14,2
939,0.32299998,14,0
940,0.32333332,14,0
941,0.32366666,14,0
942,0.32399997,14,0
943,0.3243333,14,1
944,0.32466665,14,0
945,0.325,14,0
946,0.3253333,14,0
947,0.32566667,14,0
948,0.32599998,14,0
949,0.3263333,16,0
950,0.32666665,16,0
951,0.327,16,0
952,0.32733333,14,0
953,0.32766664,14,0
954,0.32799998,14,0
955,0.32833332,14,0
956,0.32866666,14,0
957,0.32899997,15,0
958,0.3293333,15,0
959,0.32966664,16,1
960,0.32999998,16,1
961,0.33033332,16,0
962,0.33066663,16,0
963,0.33099997,15,0
964,0.33133334,15,0
965,0.33166665,15,0
966,0.332,15,0
967,0.33233333,15,0
968,0.33266664,15,0
969,0.33299997,15,0
970,0.3333333,15,0
971,0.33366662,15,0
972,0.334,15,0
973,0.33433333,15,0
974,0.33466667,15,0
975,0.33499998,15,0
976,0.33533332,14,0
977,0.33566663,14,0
978,0.33599997,14,0
979,0.33633333,14,0
980,0.33666667,14,0
981,0.33699998,14,0
982,0.33733332,14,0
983,0.33766666,14,0
984,0.33799997,14,0
985,0.3383333,14,0
986,0.33866662,14,0
987,0.339,14,0
988,0.33933333,14,0
989,0.33966666,14,0
990,0.33999997,14,0
991,0.3403333,14,0
992,0.34066665,14,0
993,0.34099996,14,0
994,0.34133333,14,0
995,0.34166667,14,0
996,0.34199998,14,0
997,0.34233332,14,0
998,0.34266666,14,0
999,0.34299996,14,0
1000,0.3433333,14,0
1001,0.34366664,13,0
